autoID,SeniorCity,Partner,Dependents,Service1,Service2,Security,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,Charges,Demand,Class
7235-NXZCP,1,No,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,74.85,156.4,Betha
0230-UBYPQ,1,Yes,No,No,No phone service,Yes,No,No,Yes,One year,No,Bank transfer (automatic),36.1,2298.9,Alpha
4923-ADWXJ,0,No,No,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.8,1679.65,Alpha
1763-KUAAW,1,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.35,369.6,Alpha
1104-TNLZA,1,Yes,No,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,105.8,2998,Alpha
5195-KPUNQ,1,No,No,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,96.75,5206.55,Alpha
0520-FDVVT,0,No,No,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),102.35,3626.1,Betha
3439-GVUSX,0,No,No,No,No phone service,No,No,No,No,Month-to-month,No,Mailed check,24.4,24.4,Alpha
1444-VVSGW,0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.65,7968.85,Betha
5712-PTIWW,0,No,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,79.85,152.45,Betha
5949-HGVJL,0,Yes,No,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,73.05,1959.5,Alpha
5203-XEHAX,0,No,No,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,64.35,2053.05,Alpha
1635-HDGFT,0,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.5,398.55,Alpha
3315-TOTBP,0,No,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,76,1130.85,Betha
8050-XGRVL,0,Yes,Yes,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),54.75,3425.35,Alpha
6661-HBGWL,1,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),104.75,4323.45,Betha
1518-VOWAV,0,No,No,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,74.65,703.55,Betha
9828-QHFBK,0,No,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,51.15,1275.7,Alpha
3908-MKIMJ,1,Yes,No,No,No phone service,Yes,Yes,Yes,No,Two year,Yes,Electronic check,41.95,2965.75,Alpha
5012-YSPJJ,0,Yes,Yes,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,54.35,1647,Alpha
5909-ECHUI,0,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,56.25,56.25,Betha
1309-BXVOQ,0,Yes,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.1,2249.95,Betha
6728-VOIFY,0,Yes,No,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,96,6109.75,Alpha
9317-WZPGV,1,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.75,159.4,Betha
4891-NLUBA,0,Yes,Yes,No,No phone service,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.45,3751.15,Alpha
2856-HYAPG,0,No,No,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,68.65,68.65,Betha
8969-PRHFK,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,411.25,Alpha
0661-KQHNK,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19,105.5,Alpha
8709-KRDVL,0,No,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,100,3320.6,Alpha
4488-PSYCG,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.25,327.45,Betha
1427-VERSM,0,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,5669.5,Alpha
9801-NOSHQ,0,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,465.45,Alpha
6339-YPSAH,0,No,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,73.8,704.3,Alpha
3621-CEOVK,1,Yes,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,100.2,1369.8,Betha
6906-ANDWJ,0,Yes,Yes,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,1107.25,Betha
2159-TURXX,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.05,95.55,Alpha
1548-FEHVL,0,Yes,No,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,106.2,6375.2,Alpha
3795-CAWEX,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.55,8152.3,Alpha
6215-NQCPY,0,No,No,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,99.7,1566.75,Alpha
5647-URDKA,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,130.25,Alpha
2229-DPMBI,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.5,162.15,Alpha
9626-WEQRM,0,No,No,No,No phone service,Yes,No,No,No,Month-to-month,Yes,Mailed check,29.15,110.05,Alpha
2188-SXWVT,0,No,No,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,55,1885.15,Alpha
6258-PVZWJ,0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.8,6302.85,Alpha
1094-BKOSX,0,Yes,Yes,No,No phone service,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),51,2264.5,Alpha
6969-MVBAI,1,No,No,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.1,816.8,Alpha
2978-XXSOG,0,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,59.05,1253.5,Alpha
2342-CKIAO,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,41.2,Alpha
6953-PBDIN,0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),72.95,5265.55,Alpha
3898-BSJYF,0,No,Yes,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),73.55,693.3,Alpha
3938-YFPXD,0,No,No,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),84.3,5997.1,Alpha
7696-AMHOD,0,Yes,Yes,Yes,No,No,Yes,Yes,No,One year,No,Credit card (automatic),78,3824.2,Alpha
2453-SAFNS,1,No,No,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,72.1,3886.05,Alpha
9558-IHEZX,0,No,No,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),106.75,7283.25,Alpha
9617-UDPEU,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.25,412.55,Alpha
6340-DACFT,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.55,1070.25,Alpha
4955-VCWBI,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20,817.95,Alpha
6813-GZQCG,0,Yes,Yes,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.65,1171.3,Alpha
7426-GSWPO,1,No,No,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),103.5,6548.65,Alpha
3389-KTRXV,0,Yes,Yes,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.85,625.65,Alpha
3118-UHVVQ,0,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.8,1911.5,Alpha
1031-IIDEO,0,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.85,70.85,Betha
5832-XKAES,0,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.8,134.7,Betha
3205-MXZRA,0,No,No,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),59.45,1507,Alpha
4701-AHWMW,0,Yes,No,No,No phone service,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),54.55,2978.3,Betha
8317-BVKSO,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.05,299.3,Alpha
5702-KVQRD,0,Yes,No,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,82.55,5832.65,Alpha
0083-PIVIK,0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,81.25,5567.55,Alpha
9210-IAHGH,0,No,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),70.75,450.8,Betha
6169-PGNCD,0,No,No,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),74.3,4166.35,Alpha
0023-XUOPT,0,Yes,No,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,94.1,1215.6,Betha
4592-IWTJI,0,Yes,Yes,No,No phone service,Yes,No,No,No,Month-to-month,No,Credit card (automatic),29.7,91.7,Betha
4909-JOUPP,1,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.7,7898.45,Alpha
4657-FWVFY,0,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.35,3915.4,Alpha
2257-BOVXD,0,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),66.6,979.5,Alpha
7729-JTEEC,0,Yes,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.5,90.05,Alpha
7632-MNYOY,1,No,No,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),110.9,7432.05,Betha
6518-LGAOV,0,Yes,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,105,4026.4,Betha
7242-QZLXF,0,No,Yes,No,No phone service,No,No,No,No,Month-to-month,Yes,Electronic check,25.3,25.3,Betha
4576-CSAJH,0,No,No,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),55.15,1193.05,Betha
1000-AJSLD,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.1,20.1,Betha
9696-RMYBA,0,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,80.1,398.55,Alpha
8690-UPCZI,0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),69.05,1958.45,Alpha
1062-LHZOD,0,Yes,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.9,69.9,Betha
9770-LXDBK,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,63.15,Alpha
4086-WITJG,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,1301.1,Alpha
8344-WFMFH,0,No,Yes,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,50.1,484.05,Alpha
9600-NAXZN,0,No,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,101.4,4528,Betha
8822-KNBHV,0,No,No,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),83.45,3887.85,Alpha
8404-FYDIB,0,No,No,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),86.65,2208.75,Alpha
2791-SFVEW,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.15,238.15,Alpha
6457-USBER,0,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.8,80.8,Betha
6762-NSODU,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,958.15,Alpha
4662-EKDPQ,0,No,No,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),62.05,118.3,Betha
9248-OJYKK,1,No,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,76.45,76.45,Betha
9888-ZCUMM,0,Yes,Yes,No,No phone service,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.05,3845.45,Alpha
3398-FSHON,1,No,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,91.3,1094.5,Betha
3319-DWOEP,1,Yes,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,95.75,573.75,Betha
1074-WVEVG,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,1267,Alpha
9979-RGMZT,0,No,No,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,94.05,633.45,Alpha
6437-UDQJM,1,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),84.1,6129.65,Alpha
1226-IENZN,1,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.75,1218.25,Alpha
2108-GLPQB,0,Yes,No,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),55.55,1405.3,Alpha
9259-PACGQ,0,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,62.65,2274.9,Betha
4415-IJZTP,0,No,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,74.5,Betha
1465-VINDH,0,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),102.1,1068.85,Betha
5474-LAMUQ,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.1,533.9,Alpha
3468-DRVQJ,0,Yes,Yes,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,70.3,676.15,Alpha
1122-YJBCS,0,Yes,No,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),53.65,3804.4,Alpha
4990-ALDGW,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.75,1118.8,Alpha
4816-OKWNX,0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.4,5236.4,Alpha
3315-IKYZQ,0,Yes,Yes,No,No phone service,Yes,No,Yes,Yes,One year,No,Mailed check,50.8,1386.8,Alpha
2810-FTLEM,0,No,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.15,762.25,Betha
4747-LCAQL,0,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,79,1902,Alpha
3411-WLRSQ,1,Yes,No,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,239.05,Alpha
0898-XCGTF,0,Yes,No,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),96.5,5673.7,Alpha
8006-PYCSW,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.1,39.8,Alpha
8249-THVEC,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.4,997.75,Alpha
8722-PRFDV,0,Yes,Yes,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),77.55,5574.35,Alpha
2164-SOQXL,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,406.05,Alpha
4020-KIUDI,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.85,138.85,Alpha
5850-BDWCY,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,123.65,Alpha
2038-YSEZE,0,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,67.45,1801.1,Alpha
0827-ITJPH,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.55,689,Alpha
8799-OXZMD,0,No,No,No,No phone service,No,No,Yes,No,Month-to-month,Yes,Mailed check,29.75,790.7,Alpha
1925-TIBLE,0,Yes,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,86.5,582.5,Betha
1705-GUHPV,0,No,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.2,1618.2,Alpha
4779-ZGICK,0,Yes,Yes,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.55,1173.35,Alpha
0048-PIHNL,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.45,900.9,Alpha
0818-OCPZO,1,No,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,81.45,2122.05,Betha
3967-KXAPS,0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),92.3,6719.9,Alpha
1447-GIQMR,0,Yes,No,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.15,69.15,Betha
3704-IEAXF,0,Yes,Yes,No,No phone service,No,Yes,No,Yes,Two year,No,Credit card (automatic),53.65,3784,Alpha
6810-VCAEX,0,No,No,No,No phone service,Yes,Yes,No,Yes,One year,No,Credit card (automatic),39.65,1798.65,Alpha
0674-EYYZV,0,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.65,54.65,Alpha
4480-MBMLB,0,No,No,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),104.8,3886.45,Alpha
1395-OFUWC,0,Yes,Yes,No,No phone service,No,Yes,No,No,Month-to-month,No,Credit card (automatic),29.3,1224.05,Alpha
0822-QGCXA,1,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.85,2310.2,Alpha
0872-NXJYS,0,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.55,723.4,Betha
2832-KJCRD,0,No,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.65,3988.5,Alpha
3588-WSTTJ,1,No,No,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,99.05,3554.6,Alpha
4075-WKNIU,0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,73.35, ,Alpha
5090-EMGTC,0,Yes,No,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,100.05,6034.85,Alpha
2346-CZYIL,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.35,531.6,Alpha
3798-EPWRR,1,No,No,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,43.95,85.1,Alpha
6258-NGCNG,0,No,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.5,173,Alpha
4186-ZBUEW,0,No,No,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,70.7,2511.95,Alpha
5274-XHAKY,0,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),94.3,3893.6,Alpha
1442-BQPVU,0,No,No,No,No phone service,No,Yes,No,No,Month-to-month,No,Electronic check,29.15,357.15,Alpha
3978-YNKDD,0,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.85,467.5,Alpha
4940-KHCWD,0,Yes,No,No,No phone service,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),37.7,2288.7,Alpha
9412-ARGBX,0,No,Yes,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,95.5,4627.85,Betha
1389-CXMLU,1,No,No,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,91.05,289.1,Betha
9589-ABEPT,0,Yes,No,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,92.45,6460.55,Alpha
9388-ZEYVT,0,No,No,No,No phone service,No,No,Yes,Yes,One year,No,Electronic check,44.15,1931.3,Alpha
0305-SQECB,0,No,Yes,No,No phone service,Yes,No,No,Yes,One year,Yes,Mailed check,36.05,402.6,Alpha
7605-SNLQG,0,Yes,No,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),50.25,2221.55,Alpha
4670-TABXH,0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),109.75,7758.9,Alpha
5561-NWEVX,1,Yes,No,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,79.2,172.85,Betha
0064-SUDOG,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.3,224.5,Alpha
8561-NMTBD,0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),112.35,7388.45,Alpha
5161-XEUVX,0,Yes,No,Yes,Yes,No,No,Yes,Yes,Two year,No,Mailed check,94.3,3460.95,Alpha
8292-FRFZQ,0,No,No,No,No phone service,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),41.15,1700.9,Alpha
8591-NXRCV,0,No,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),74.65,3090.65,Alpha
7895-VONWT,0,No,No,No,No phone service,No,No,Yes,No,Month-to-month,Yes,Electronic check,48.25,1293.8,Alpha
4526-RMTLL,0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),76.15,645.8,Alpha
6253-GNHWH,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,71.1,5224.95,Alpha
4566-NECEV,0,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,96.55,500.1,Alpha
8080-POTJR,0,No,No,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),79.3,2427.1,Alpha
6906-MPARY,0,No,No,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),89.6,3488.15,Alpha
3662-FXJFO,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.5,1035.7,Alpha
8107-RZLNV,0,Yes,No,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),106.3,7565.35,Alpha
0516-OOHAR,0,Yes,Yes,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),100.35,2799,Alpha
2027-CWDNU,0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.6,1601.5,Alpha
2737-WFVYW,0,No,No,No,No phone service,No,No,No,No,Month-to-month,Yes,Electronic check,45.25,85.5,Betha
9912-OMZDS,0,Yes,Yes,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,106.15,6256.2,Alpha
3733-ZEECP,0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,51.1,1232.9,Alpha
7878-RTCZG,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9,Alpha
2452-MRMZF,1,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1937.4,Alpha
2272-QAGFO,1,No,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.3,1096.25,Betha
7103-IPXPJ,0,Yes,No,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,99.4,5059.75,Alpha
4342-HFXWS,0,Yes,Yes,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),69.7,3023.65,Alpha
3545-CNWRG,0,Yes,Yes,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,98.35,4889.2,Alpha
1785-BPHTP,0,Yes,Yes,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.45,2289.9,Alpha
4989-LIXVT,1,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.9,6503.2,Alpha
7315-WYOAW,0,No,No,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,100.75,1313.25,Alpha
1173-XZPYF,0,No,No,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,990.3,Alpha
9850-OWRHQ,0,Yes,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.1,228,Betha
3768-NLUBH,1,Yes,No,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,100.6,5746.15,Betha
8676-TRMJS,0,No,No,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,75,209.1,Betha
2509-TFPJU,0,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.75,1864.2,Alpha
9530-GRMJG,0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,84.1,5979.7,Alpha
6898-RBTLU,0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),79.3,3902.45,Alpha
5481-NTDOH,1,Yes,No,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),107.05,7142.5,Alpha
2068-WWXQZ,0,No,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.05,902,Alpha
7359-SSBJK,1,No,No,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),70.2,4481,Betha
2061-VVFST,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,805.2,Alpha
0685-MLYYM,1,No,No,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,70.75,154.85,Betha
0749-IRGQE,1,Yes,No,No,No phone service,No,No,No,No,Month-to-month,No,Electronic check,45.3,528.45,Alpha
2380-DAMQP,0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,115.15,8349.7,Alpha
2256-YLYLP,0,Yes,Yes,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),72.95,4953.25,Alpha
1272-ILHFG,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,332.65,Alpha
